,0.46068825649913736,0.827941810730084,0.4333054521159234,0.3870687386314023,0.8266945971599552,0.6410538281371958,0.27488840242529944,0.0
1,0.663900986860884,0.3974382927649996,0.1199522312654262,0.5121970776398049,0.47512813584490304,0.5302707905538458,0.5850021737029318,1
2,0.15217017687954126,0.5395540594412838,0.5080274102335578,0.4201966833848607,0.38860173425597105,0.7741368232233823,0.5041782066224466,0
3,0.13585503413102318,0.41495034207041076,0.27834108821546877,0.7021475194007958,0.3022763076074867,0.47810391012133063,0.5092532768153926,0
4,0.14877842585826012,0.5058678745518974,0.4005052044137256,0.3074909386353001,0.14203302156591968,0.756951427256771,0.5458538671129067,0
5,0.440596097323798,0.5155939744086888,0.11252168277008695,0.6765556989771586,0.43436116302819605,0.5031625668724581,0.6045203456520208,1
6,0.40158842248892146,0.5961926545685229,0.7239352203844213,0.39022087697344365,0.7450538820277439,0.5291304513210585,0.6186005388122456,0
7,0.10360405803986186,0.36299140981772954,0.29370004570581815,0.37299888934505443,0.4508991296513293,0.4778905823757215,0.4603216857579163,0
8,0.14246378004944826,0.3824345124113467,0.28239938414231847,0.45197585725969897,0.44351225575334263,0.5527277871330175,0.506818795030402,0
9,0.4051881025136477,0.26655396195917047,0.2607847554554645,0.3707022801854903,0.4957491847086457,0.36211460821310293,0.48852122608932097,1
10,0.2111334700537205,0.42701457661693704,0.3225005900453555,0.5872897286116225,0.4516331157995263,0.48209030658169105,0.5094403201762703,0
11,0.44790963355894386,0.18681804463097906,0.3228995140833681,0.4691205689105693,0.507935066244871,0.31773578185369256,0.4319202816433185,1
12,0.396326541181453,0.4466019127898301,0.1565291528411688,0.3634462700251878,0.34316951919639094,0.40365462820244596,0.47617791074081955,1
13,0.13253599511188568,0.4510298447539486,0.3496397602551929,0.48550629999180545,0.3703252920277196,0.5646526062808845,0.549086503530914,0
14,0.10761328542173412,0.31315916498319163,0.2670000402262566,0.3827058603392531,0.5218496465243406,0.49382708865390595,0.5065980509833293,0
15,0.47902941971011775,0.3215755746334553,0.1649020341921832,0.5423179006642879,0.5290812171121176,0.4748565169295215,0.592593009069098,1
16,0.6764907984938097,0.4579458233720381,0.26410500741835924,0.05655038205715801,0.31781268711940625,0.639464182444506,0.7010698313694472,1
17,0.5241688799645999,0.5436425398512073,0.10325796103616913,0.8108986111076252,0.6279195866822985,0.5290540250554919,0.5650635082262755,1
18,0.1226063344236551,0.26604734137907005,0.28998240471153763,0.4556203469255101,0.5988958969463145,0.5461724098724382,0.5732810873210467,0
19,0.10054429717189078,0.378407640706704,0.30850485111093506,0.5278343014781929,0.36024572578307806,0.6062932689974007,0.4522411102284288,0
20,0.1558958505031402,0.2660564797821904,0.26163011624524274,0.21770981819606253,0.5966520869956028,0.4109229918638247,0.479433039203902,0
21,0.4728717828507032,0.5302088964224414,0.2373819834674382,0.23701593359062828,0.4451344301255907,0.7783702998737277,0.38540204814751233,1
22,0.22996905328630654,0.3862027091961524,0.2635222459949749,0.4694308765351221,0.4581404804614891,0.3912827391023749,0.4095201427052041,0
23,0.15279910254453677,0.47785742062543135,0.4639537831869844,0.6048336263138538,0.17802963797116544,0.381721918851753,0.35370750023169945,0
24,0.312167154231319,0.4265674670089108,0.3344735738426098,0.23733867828620833,0.4419386485230455,0.5617578679985493,0.47600394673719154,0
